iter,case,relation,is_new_relation,classification_source,head_type,tail_type,definition
iter0,case5_concat,isBasedAt,True,inferred_from_base_schema,BroadcastingCompany,Building,indicates that a broadcasting company operates from a physical workplace
iter0,case5_concat,isBasedIn,True,inferred_from_base_schema,Airport,City,indicates that an airport is geographically located within a city
iter0,case5_concat,isCapitalOf,True,inferred_from_base_schema,Country,Country,represents the relationship where a country is the capital of itself
iter0,case5_concat,isCategorizedAs,True,inferred_from_base_schema,Monument,MonumentClassification,represents the relationship where a monument is classified as a contributing property
iter0,case5_concat,isCategory,True,inferred_from_base_schema,,,
iter0,case5_concat,isCategoryOf,True,inferred_from_base_schema,,,
iter0,case5_concat,isChampion,True,inferred_from_base_schema,SportsClub,BooleanValue,indicates that a sports club is the champion of a league
iter0,case5_concat,isChampionOf,True,inferred_from_base_schema,SportsClub,League,indicates that a sports club is the winner of a league competition
iter0,case5_concat,isChiefOf,True,inferred_from_base_schema,HistoricalFigure,AerospaceAgency,indicates that a historical figure leads an aerospace agency
iter0,case5_concat,isContributing_Property,True,inferred_from_base_schema,HistoricalMonument,TrueValue,represents the relationship where a historical monument is considered significant or contributing to a site
iter0,case5_concat,isDessert,True,inferred_from_base_schema,SweetDish,LogicalValue,represents the relationship where a dessert dish is classified as a dessert
iter0,case5_concat,isEthnicGroup,True,inferred_from_base_schema,Community,Nation,indicates that an ethnic group belongs to a sovereign nation
iter0,case5_concat,isFoundationPlace,True,inferred_from_base_schema,FoundationPlace,FoundationPlace,indicates that a FoundationPlace serves as the origin or basis of another FoundationPlace
iter0,case5_concat,isFrom,True,inferred_from_base_schema,Dish,Country,indicates that a dish originates from a specific geographic area
iter0,case5_concat,isHomeTo,True,inferred_from_base_schema,Nation,Citizen,indicates that a nation is the home of a specific group of citizens
iter0,case5_concat,isLeaderIn,True,inferred_from_base_schema,Politician,Nation,indicates that a politician leads a nation
iter0,case5_concat,isLeaderOf,False,inferred_from_base_schema,Politician,Thing,indicates that a politician holds leadership over a specific entity
iter0,case5_concat,isLeagueChampion,True,inferred_from_base_schema,SportsTeam,ChampionStatus,indicates that a sports team is the current champion of a league
iter0,case5_concat,isLocatedAt,True,inferred_from_base_schema,Structure,Location,indicates that a constructed facility is physically situated within a geographic location
iter0,case5_concat,isLocatedIn,True,inferred_from_base_schema,HistoricalMonument,Municipality,indicates that a historical monument is located within a populated place
iter0,case5_concat,isLocationOf,True,inferred_from_base_schema,Country,Population,represents the relationship where a country is the location of its population
iter0,case5_concat,isManagedBy,True,inferred_from_base_schema,City,GovernmentPosition,indicates that a city is managed by a specific government position
iter0,case5_concat,isMemberOf,True,inferred_from_base_schema,Politician,PoliticalParty,indicates that a politician belongs to a political party organization
iter0,case5_concat,isNationalityOf,True,inferred_from_base_schema,Country,Individual,indicates that a country is the nationality of an individual
iter0,case5_concat,isNear,True,inferred_from_base_schema,HistoricalMonument,County,indicates that a historical monument is located near another county
iter0,case5_concat,isPartOf,False,inferred_from_base_schema,County,State,indicates that a county is a part of a larger state administrative area
iter0,case5_concat,isServedAs,True,inferred_from_base_schema,FoodItem,MealComponent,represents the relationship where a food item is part of a meal course
iter0,case5_concat,isServedBy,False,inferred_from_base_schema,Autodrome,Aerodrome,indicates that an autodrome is served by another location
iter0,case5_concat,isStarOf,True,inferred_from_base_schema,Actor,AnimatedCharacter,indicates that an actor stars in an animated character
iter0,case5_concat,isType,True,inferred_from_base_schema,,,
iter0,case5_concat,isWestOf,True,inferred_from_base_schema,City,County,indicates that a city is located west of a county
iter0,case5_concat,jobTitle,True,inferred_from_base_schema,MilitaryPerson,MilitaryRole,indicates that a military person holds a specific combat leadership role
iter0,case5_concat,keyPerson,False,inferred_from_base_schema,PharmaceuticalCompany,Executive,represents the relationship where a pharmaceutical company is led by a high-ranking executive
iter0,case5_concat,keyPersonAt,True,inferred_from_base_schema,KeyPerson,Company,indicates that a key person holds a significant role within a company organization
iter0,case5_concat,keyPersonFor,True,inferred_from_base_schema,KeyPerson,Company,indicates that a key person oversees a company
iter0,case5_concat,keyPersonIn,True,inferred_from_base_schema,KeyPerson,Company,indicates that a key person holds a significant role within a company organization
iter0,case5_concat,language,True,inferred_from_base_schema,Nation,ModernLanguage,represents the relationship where a nation employs a modern form of a language
iter0,case5_concat,lastAired,False,inferred_from_base_schema,Broadcast,EventDate,indicates that a broadcast program concludes on a specific event date
iter0,case5_concat,lastAiredOn,True,inferred_from_base_schema,Program,Date,indicates that a program was last aired on a specific date
iter0,case5_concat,lastProducedIn,True,inferred_from_base_schema,Automobile,Year,indicates that an automobile was last manufactured in a specific year
iter0,case5_concat,lastProducedOn,True,inferred_from_base_schema,Vehicle,Year,represents the relationship where a vehicle was last manufactured in a specific year
iter0,case5_concat,leader,False,inferred_from_base_schema,City,Politician,represents the relationship where a city is governed by a political leader
iter0,case5_concat,leaderName,True,inferred_from_base_schema,City,Leader,represents the relationship where a city is led by a specific person
iter0,case5_concat,leaderTitle,False,inferred_from_base_schema,City,LeaderTitle,indicates that a city has a leadership role title
iter0,case5_concat,leadershipTitle,False,inferred_from_base_schema,Country,LeadershipRole,indicates that a country has a specific title for its leadership role
iter0,case5_concat,league,False,inferred_from_base_schema,SportsTeam,League,indicates that a sports team competes in a specific league
iter0,case5_concat,leagueTitle,True,inferred_from_base_schema,SportsClub,LeagueTitle,indicates that a sports club holds a specific title in a competitive sporting event
iter0,case5_concat,length,False,inferred_from_base_schema,Locomotive,Length,represents the relationship where a locomotives physical dimension is defined
iter0,case5_concat,locatedAt,True,inferred_from_base_schema,EducationalInstitution,Address,represents the specific address or location of an educational institution
iter0,case5_concat,locatedIn,True,inferred_from_base_schema,Dessert,Location,indicates that a dessert is served in a specific geographical location
iter0,case5_concat,locatedInAdministrativeTerritory,True,inferred_from_base_schema,Location,AdministrativeTerritory,Indicates that a location is located within a specific administrative territorial entity.
iter0,case5_concat,locatedInCountry,True,inferred_from_base_schema,Location,Country,Indicates that a location is located in a country.
iter0,case5_concat,location,False,inferred_from_base_schema,Company,City,represents the relationship where a companys physical presence is located within a city
iter0,case5_concat,locationCity,True,inferred_from_base_schema,BroadcastingCompany,City,indicates that a broadcasting company is headquartered in a specific city
iter0,case5_concat,locationElevation,True,inferred_from_base_schema,Aerodrome,Elevation,indicates that an aerodrome has a specific elevation above sea level
iter0,case5_concat,locationInTimezone,True,inferred_from_base_schema,City,Zone,indicates that a city is located in a specific time zone
iter0,case5_concat,locationOf,True,inferred_from_base_schema,Stadium,SportsTeam,indicates that a stadium is the home ground of a sports team
iter0,case5_concat,locationOfBroadcast,True,inferred_from_base_schema,Program,Building,indicates that a program is broadcast from a specific building
iter0,case5_concat,locationOfFounding,True,inferred_from_base_schema,Company,City,indicates that a company was founded in a specific city location
iter0,case5_concat,locationOfManufacture,True,inferred_from_base_schema,Automobile,City,indicates that an automobile is manufactured in a specific city
iter0,case5_concat,locationOfOccurrence,True,inferred_from_base_schema,Ingredient,Country,indicates that an ingredient is found within a specific country
iter0,case5_concat,locationOfProduction,True,inferred_from_base_schema,Automobile,City,indicates that an automobile was produced in a specific city
iter0,case5_concat,locationRelation,True,inferred_from_base_schema,County,SpatialRelation,represents the relationship where a county is situated relative to another county in a north-south direction
iter0,case5_concat,longName,False,inferred_from_base_schema,Nation,OfficialName,represents the relationship where a nations long name corresponds to its official name
iter0,case5_concat,magnitude,True,inferred_from_base_schema,Asteroid,Magnitude,indicates that an asteroid has a numerical measure of its brightness
iter0,case5_concat,mainDishType,True,inferred_from_base_schema,,,
iter0,case5_concat,mainIngredient,False,inferred_from_base_schema,Dessert,DairyProduct,indicates that a dessert contains raisins
iter0,case5_concat,mainProduct,True,inferred_from_base_schema,Company,Software,represents the relationship where a company specializes in creating software products
iter0,case5_concat,makes,True,inferred_from_base_schema,PharmaceuticalCompany,Medicine,indicates that a pharmaceutical company produces medical products
iter0,case5_concat,makesProduct,True,inferred_from_base_schema,Company,Software,indicates that a company produces software products
iter0,case5_concat,manager,False,inferred_from_base_schema,SportsTeam,Manager,indicates that a sports team is led by a manager
iter0,case5_concat,managerOfCurrentTeam,True,inferred_from_base_schema,Athlete,Manager,indicates that an athlete has a manager for their current team
iter0,case5_concat,managerTitle,True,inferred_from_base_schema,Company,ManagerTitle,indicates that a company is managed by a specific title
iter0,case5_concat,manages,True,inferred_from_base_schema,Athlete,Coach,represents the relationship where an athlete oversees a coaching role
iter0,case5_concat,manufacturingEndDate,True,inferred_from_base_schema,AutomobileModel,ManufacturingEndDate,represents the relationship where a specific vehicle model has a defined end date for production
iter0,case5_concat,marriage,True,inferred_from_base_schema,Individual,Individual,indicates that two individuals are legally or socially united in marriage
iter0,case5_concat,memberOf,False,inferred_from_base_schema,Athlete,YouthTeam,indicates that an athlete is a member of a youth sports team
iter0,case5_concat,mission,True,inferred_from_base_schema,Individual,SpaceMission,indicates that an individual participates in a spaceflight mission
iter0,case5_concat,monumentCategory,True,inferred_from_base_schema,,,
iter0,case5_concat,monumentLocation,True,inferred_from_base_schema,MilitaryUnit,County,represents the relationship where a military units monument is located within a county
iter0,case5_concat,movedTo,False,inferred_from_base_schema,Company,Country,indicates that a company relocated to a specific country
iter0,case5_concat,municipality,True,inferred_from_base_schema,HistoricalStructure,City,indicates that a historical structure is located within a city
iter0,case5_concat,name,True,inferred_from_base_schema,Stadium,Stadium,indicates that a stadium has a specific name
iter0,case5_concat,nationalAnthem,False,inferred_from_base_schema,Government,NationalAnthem,represents the relationship where a government holds a national anthem
iter0,case5_concat,nationality,False,inferred_from_base_schema,Individual,Country,indicates that an individual belongs to a specific country
iter0,case5_concat,nativeOf,True,inferred_from_base_schema,State,Bird,indicates that a state is the native home of a bird species
iter0,case5_concat,nearbyPlace,True,inferred_from_base_schema,County,County,indicates that a county has another county nearby
iter0,case5_concat,neighbor,True,inferred_from_base_schema,State,County,indicates that a state shares administrative boundaries with another county
iter0,case5_concat,netIncome,False,inferred_from_base_schema,Company,NetIncome,represents the relationship where a companys net income is a specific financial metric
iter0,case5_concat,network,False,inferred_from_base_schema,TV_series,BroadcastingCompany,indicates that a TV series is broadcasted by a broadcasting company
iter0,case5_concat,nickname,True,inferred_from_base_schema,SportsTeam,Nickname,represents the relationship where a sports team has a distinctive nickname
iter0,case5_concat,northNeighbour,True,inferred_from_base_schema,County,County,indicates that a county is geographically located north of another county
iter0,case5_concat,northOf,True,inferred_from_base_schema,County,County,indicates that one county is geographically situated north of another
iter0,case5_concat,numberOfAcademicStaff,False,inferred_from_base_schema,EducationalInstitution,Number,indicates that an educational institution employs a specific number of academic staff
iter0,case5_concat,numberOfDoctoralStudents,False,inferred_from_base_schema,University,Number_of_DoctoralStudents,indicates that a university has a specific count of doctoral students enrolled
iter0,case5_concat,numberOfEmployees,False,inferred_from_base_schema,Company,Number,indicates that a company has a specific number of employees
iter0,case5_concat,numberOfMembers,False,inferred_from_base_schema,SportsTeam,Number,indicates that a sports team has a specific number of members
iter0,case5_concat,numberOfPages,True,inferred_from_base_schema,Book,Pages,indicates that a book has a specific number of pages
iter0,case5_concat,numberOfPostgraduates,True,inferred_from_base_schema,EducationalInstitution,StudentCount,indicates that an educational institution has a specific number of postgraduate students
iter0,case5_concat,numberOfStaff,True,inferred_from_base_schema,University,Number,indicates that a university employs a specific number of staff members
iter0,case5_concat,numberOfStaffMembers,True,inferred_from_base_schema,University,NumberOfStaffMembers,indicates that a university has a specific number of staff members
iter0,case5_concat,numberOfStudents,False,inferred_from_base_schema,University,StudentCount,indicates that a university has a total count of students including various levels and staff members
iter0,case5_concat,numberOfUndergraduateStudents,False,inferred_from_base_schema,University,Number,indicates that a university has a specific count of undergraduate students
iter0,case5_concat,numberOfUndergraduates,True,inferred_from_base_schema,EducationalInstitution,StudentCount,indicates that an educational institution has a specific number of undergraduate students
iter0,case5_concat,occupation,False,inferred_from_base_schema,MilitaryPerson,MilitaryOccupation,indicates that a military person holds a specific military role
iter0,case5_concat,offersServices,True,inferred_from_base_schema,Company,WebServices,represents the relationship where a company provides services related to the World Wide Web
iter0,case5_concat,offersSport,True,inferred_from_base_schema,EducationalInstitution,Activity,indicates that an educational institution provides a specific sport as part of its curriculum or extracurricular activities
iter0,case5_concat,officeHolder,True,inferred_from_base_schema,Politician,Politician,indicates that a politician holds a position equivalent to another politician
iter0,case5_concat,officeStartDate,True,inferred_from_base_schema,HistoricalFigure,Year,indicates that a historical figure began holding an administrative role in a specific year
iter0,case5_concat,officialLanguage,True,inferred_from_base_schema,State,OfficialLanguage,represents the relationship where a state has a primary official language
iter0,case5_concat,officialName,True,inferred_from_base_schema,Nation,OfficialName,represents the relationship where a nations official name is its primary identifier
iter0,case5_concat,operatedBy,False,inferred_from_base_schema,Airbase,MilitaryBranch,indicates that an airbase is managed by a military branch
iter0,case5_concat,operates,True,inferred_from_base_schema,Airline,Airport,indicates that an airline manages an airport facility
iter0,case5_concat,operatingArea,True,inferred_from_base_schema,Company,Country,represents the relationship where a company operates within a specific country
iter0,case5_concat,operatingOrganisation,True,inferred_from_base_schema,,,
iter0,case5_concat,operatingOrganisationFor,True,inferred_from_base_schema,,,
iter0,case5_concat,operatingOrganization,False,inferred_from_base_schema,Aerodrome,OperatingOrganization,represents the relationship where an aerodrome is managed by an operating organization
iter0,case5_concat,operator,True,inferred_from_base_schema,Airport,AeronauticsCompany,indicates that an airport is managed by an aeronautics company
iter0,case5_concat,orbitalPeriod,False,inferred_from_base_schema,Asteroid,OrbitalPeriod,indicates that an asteroid has a specific orbital period
iter0,case5_concat,orbital_period,False,inferred_from_base_schema,Asteroid,OrbitalPeriod,represents the relationship where an asteroid completes one orbit in a specific period of time
iter0,case5_concat,origin,True,inferred_from_base_schema,Musician,City,indicates that a musician originates from a specific city
iter0,case5_concat,originCountry,True,inferred_from_base_schema,Musician,Nation,indicates that a musician originates from a sovereign state
iter0,case5_concat,otherTeam,True,inferred_from_base_schema,Athlete,SportsTeam,indicates that an athlete is associated with another sports team
iter0,case5_concat,owner,False,inferred_from_base_schema,Structure,Institution,indicates that a building is owned by an educational or administrative body
iter0,case5_concat,owns,True,inferred_from_base_schema,EducationalInstitution,EducationalFacility,indicates that an educational institution possesses a specific educational facility
iter0,case5_concat,parent,True,inferred_from_base_schema,Actor,Daughter,indicates that an actor has a daughter
iter0,case5_concat,parentCompany,False,inferred_from_base_schema,Company,Company,represents the relationship where a company is the parent entity of another company
iter0,case5_concat,partOf,False,inferred_from_base_schema,Astronaut,SpaceMission,represents the relationship where an astronaut is part of a spaceflight undertaking
iter0,case5_concat,participatedIn,False,inferred_from_base_schema,Fighter_pilot,SpaceMission,represents the relationship where a fighter pilot participates in a space mission
iter0,case5_concat,people,True,inferred_from_base_schema,Region,Nationality,represents the relationship where a region is inhabited by a specific nationality
iter0,case5_concat,periapsis,False,inferred_from_base_schema,Asteroid,Periapsis,indicates that an asteroid has a specific periapsis distance
iter0,case5_concat,placeOfBirth,False,inferred_from_base_schema,Individual,BirthPlace,indicates that an individual was born in a specific geographic location
iter0,case5_concat,placeOfDeath,False,inferred_from_base_schema,HistoricalFigure,State,indicates that a historical figure died in a specific state
iter0,case5_concat,placeOfOrigin,False,inferred_from_base_schema,Individual,State,indicates that an individuals place of origin is within a specific state
iter0,case5_concat,placeOfUpbringing,True,inferred_from_base_schema,Individual,Country,indicates that an individual grew up in a sovereign country
iter0,case5_concat,playIn,True,inferred_from_base_schema,SportsTeam,League,indicates that a sports team competes in a league organized by a governing body
iter0,case5_concat,playInLeague,True,inferred_from_base_schema,SportsTeam,ProfessionalLeague,represents the relationship where a sports team is affiliated with a professional sports league
iter0,case5_concat,playedFor,True,inferred_from_base_schema,Athlete,SportsTeam,indicates that an athlete competes for a sports team
iter0,case5_concat,playedIn,True,inferred_from_base_schema,SportsClub,Year,indicates that a sports club participated in a competition in a specific year
iter0,case5_concat,playedInLeague,True,inferred_from_base_schema,SportsTeam,League,represents the relationship where a sports team competes in a league
iter0,case5_concat,playedInSeason,True,inferred_from_base_schema,SportsTeam,Year,indicates that a sports team competes in a specific season
iter0,case5_concat,playedWith,False,inferred_from_base_schema,Musician,Band,indicates that a musician is a member of a band
iter0,case5_concat,playground,True,inferred_from_base_schema,SportsClub,Stadium,indicates that a sports club has a designated sports facility
iter0,case5_concat,playsIn,True,inferred_from_base_schema,SportsTeam,ProfessionalLeague,indicates that a sports team competes in a professional league
iter0,case5_concat,playsInstrument,True,inferred_from_base_schema,Musician,MusicalInstrument,indicates that a musician uses a specific musical instrument in their performances
iter0,case5_concat,playsMusic,True,inferred_from_base_schema,Musician,Genre,indicates that a musician performs music within a specific genre
iter0,case5_concat,population,False,inferred_from_base_schema,City,Population,indicates that a city has a total population count
iter0,case5_concat,populationDensity,False,inferred_from_base_schema,City,PopulationDensity,indicates that a city has a specific population density
iter0,case5_concat,populationMetro,False,inferred_from_base_schema,City,Population,indicates that a city has a total metropolitan population count
iter0,case5_concat,populationTotal,True,inferred_from_base_schema,DemographicEntity,Population,represents the relationship where a countrys total population is specified
iter0,case5_concat,position,True,inferred_from_base_schema,HistoricalFigure,MilitaryOrCivilianPosition,indicates that a historical figure held a leadership role within an organization
iter0,case5_concat,postalCode,False,inferred_from_base_schema,Village,PostalCode,represents the relationship where a village is linked to a standardized alphanumeric postal code
iter0,case5_concat,postalCodeRange,False,inferred_from_base_schema,City,PostalCodeRange,represents the relationship where a citys postal codes are grouped within a specific range
iter0,case5_concat,postgraduateStudents,True,inferred_from_base_schema,University,PostgraduateStudents,indicates that a university has a specific number of students enrolled in postgraduate programs
iter0,case5_concat,powerType,False,inferred_from_base_schema,,,
iter0,case5_concat,precedes,False,inferred_from_base_schema,FantasyWork,FantasyWork,indicates that one work of fiction follows another in a chronological order
iter0,case5_concat,predecessorWork,True,inferred_from_base_schema,Book,Book,indicates that one book came before another in a series
iter0,case5_concat,president,True,inferred_from_base_schema,EducationalInstitution,Individual,indicates that an educational institution is led by an individual holding a leadership position
iter0,case5_concat,presidentDuringService,True,inferred_from_base_schema,Politician,Politician,indicates that a politician served during the presidency of another politician
iter0,case5_concat,presidentDuringTenure,True,inferred_from_base_schema,Politician,Politician,represents the relationship where a politician serves as president during a specific tenure
iter0,case5_concat,presidentServedUnder,True,inferred_from_base_schema,Politician,Politician,represents the relationship where a politician served under a specific president
iter0,case5_concat,previousChampion,True,inferred_from_base_schema,SportsTeam,SportsTeam,indicates that a sports team has previously won a championship
iter0,case5_concat,previousChampions,True,inferred_from_base_schema,League,SportsClub,represents the relationship where a league has previously been won by a sports club
iter0,case5_concat,previousPosition,True,inferred_from_base_schema,HistoricalFigure,ProfessionalRole,indicates that a historical figure held a previous professional role
iter0,case5_concat,previousRole,True,inferred_from_base_schema,Athlete,TeamRole,indicates that an athlete held a specific role in a previous team
iter0,case5_concat,previousTeam,True,inferred_from_base_schema,Athlete,SportsTeam,indicates that an athlete previously played for a different sports team
iter0,case5_concat,previouslyLedBy,True,inferred_from_base_schema,City,Politician,represents the relationship where a city was previously governed by a political leader
iter0,case5_concat,produced,True,inferred_from_base_schema,AutomotiveCompany,Automobile,indicates that an automotive company manufactures a specific vehicle model
iter0,case5_concat,produces,False,inferred_from_base_schema,Company,Software,indicates that a company manufactures or develops software products
iter0,case5_concat,product,False,inferred_from_base_schema,Company,HeatingVentilationAir Conditioning,indicates that a company produces a specific type of product
iter0,case5_concat,productionEndYear,True,inferred_from_base_schema,Automobile,Year,indicates that an automobile ends production in a specific year
iter0,case5_concat,productionEnded,True,inferred_from_base_schema,Automobile,Thing,represents the relationship where an automobile production ends at a particular point in time
iter0,case5_concat,productionLocation,True,inferred_from_base_schema,Automobile,State,indicates that an automobile is manufactured in a specific state
iter0,case5_concat,productionPeriod,True,inferred_from_base_schema,Locomotive,ProductionPeriod,indicates that a locomotive was manufactured within a specific time frame
iter0,case5_concat,productionStartYear,False,inferred_from_base_schema,Automobile,Year,indicates that an automobile begins production in a specific year
iter0,case5_concat,propertyOf,True,inferred_from_base_schema,ArchitecturalStructure,University,indicates that a university owns the architectural structure
iter0,case5_concat,publicationDate,False,inferred_from_base_schema,FantasyNovel,PublicationDate,represents the relationship where a fantasy novel has a specific release date
iter0,case5_concat,published,False,inferred_from_base_schema,Publisher,FantasyNovel,indicates that a publisher releases a fantasy novel into the market
iter0,case5_concat,publisher,True,inferred_from_base_schema,FantasyWork,Publisher,indicates that a publisher is responsible for the publication of a work of fiction
iter0,case5_concat,receivedAward,True,inferred_from_base_schema,HistoricalFigure,MilitaryAward,indicates that a historical figure has been awarded a military honor
iter0,case5_concat,region,False,inferred_from_base_schema,Dessert,GeographicArea,indicates that a dessert is associated with a specific geographic region
iter0,case5_concat,relateto,True,inferred_from_base_schema,County,County,indicates that two counties are geographically adjacent to each other
iter0,case5_concat,relationToOther,True,inferred_from_base_schema,Actor,Daughter,represents the relationship where an actor is the father of another person
iter0,case5_concat,relationTo_Alan_Shepard,True,inferred_from_base_schema,EducationalInstitution,Graduation,represents the relationship where an educational institution is associated with an individual completing an educational program
iter0,case5_concat,relativePositionTo,True,inferred_from_base_schema,County,County,indicates that one county is geographically positioned relative to another county
iter0,case5_concat,releaseDate,True,inferred_from_base_schema,Book,ReleaseDate,indicates that a book was released on a specific date
iter0,case5_concat,represented,True,inferred_from_base_schema,Politician,State,indicates that a politician represents a specific state
iter0,case5_concat,requires,True,inferred_from_base_schema,SweetDish,FoodItem,indicates that a dessert requires a specific food item as an ingredient
iter0,case5_concat,retiredOn,True,inferred_from_base_schema,HistoricalFigure,Date,indicates that a historical figure retired on a specific date
iter0,case5_concat,retirementDate,False,inferred_from_base_schema,HistoricalFigure,Year,indicates that a historical figure retired in a specific year
iter0,case5_concat,revenue,False,inferred_from_base_schema,Company,Revenue,represents the relationship where a company generates a specific amount of income
iter0,case5_concat,role,True,inferred_from_base_schema,Citizen,Professional,indicates that a citizen holds a specific professional role
iter0,case5_concat,rotationPeriod,False,inferred_from_base_schema,Asteroid,RotationPeriod,indicates that an asteroid has a specific rotation period
iter0,case5_concat,rotation_period,False,inferred_from_base_schema,Planet,Duration,indicates that a planet completes one rotation in a given duration
iter0,case5_concat,rotationalPeriod,True,inferred_from_base_schema,Asteroid,RotationalPeriod,indicates that an asteroid rotates on its axis in a specific amount of time
iter0,case5_concat,runwayLength,True,inferred_from_base_schema,Airbase,RunwayLength,indicates that an airbase has a specific runway length
iter0,case5_concat,runwayMaterial,False,inferred_from_base_schema,Aerodrome,Concrete,represents the relationship where an aerodrome runway is constructed with concrete
iter0,case5_concat,runwayName,False,inferred_from_base_schema,Airport,RunwayName,indicates that an airport has a unique runway name
iter0,case5_concat,runwaySurface,False,inferred_from_base_schema,Aerodrome,Concrete,indicates that an aerodrome has a runway surface made of concrete
iter0,case5_concat,runwaySurfaceMaterial,True,inferred_from_base_schema,Aerodrome,ConstructionMaterial,indicates that an aerodrome has a runway surface made of a specific construction material
iter0,case5_concat,runwaySurfaceType,True,inferred_from_base_schema,,,
iter0,case5_concat,school,False,inferred_from_base_schema,HistoricalFigure,EducationalInstitution,indicates that a historical figure attended an educational institution
iter0,case5_concat,selectedBy,False,inferred_from_base_schema,Individual,GovernmentAgency,indicates that an individual is selected by a governmental agency
iter0,case5_concat,selectionYear,True,inferred_from_base_schema,GovernmentAgency,Year,indicates that a governmental agency selects individuals in a specific year
iter0,case5_concat,sells,False,inferred_from_base_schema,PharmaceuticalCompany,PersonalCareProduct,indicates that a pharmaceutical company offers personal care products
iter0,case5_concat,servedAs,True,inferred_from_base_schema,DessertFood,Dessert,indicates that a dessert food item is specifically prepared as a sweet course at the end of a meal
iter0,case5_concat,servedAt,False,inferred_from_base_schema,SweetDish,DessertCourse,indicates that a sweet dish is served as part of a dessert course
iter0,case5_concat,servedBy,True,inferred_from_base_schema,Aerodrome,Autodrome,represents the relationship where an aerodrome is managed by an autodrome
iter0,case5_concat,serves,True,inferred_from_base_schema,Aerodrome,Autodrome,indicates that an aerodrome facilitates the use of another facility
iter0,case5_concat,servesAs,True,inferred_from_base_schema,Nation,SweetDish,indicates that a nation is associated with a particular sweet dish
iter0,case5_concat,southeastNeighbour,True,inferred_from_base_schema,County,County,indicates that a county is geographically located southeast of another county
iter0,case5_concat,southeastOf,True,inferred_from_base_schema,County,County,indicates that one county is geographically located to the southeast of another county
iter0,case5_concat,southeast_of,True,inferred_from_base_schema,County,County,indicates that one county is located southeast of another county
iter0,case5_concat,southwestNeighbour,True,inferred_from_base_schema,County,County,indicates that a county is geographically located southwest of another county
iter0,case5_concat,sportsOffered,True,inferred_from_base_schema,EducationalInstitution,RecreationalSport,indicates that an educational institution offers a recreational sport
iter0,case5_concat,spouse,False,inferred_from_base_schema,Politician,Individual,indicates that a politician is married to an individual
iter0,case5_concat,staffCount,True,inferred_from_base_schema,University,StaffCount,indicates that a university has a total number of staff members employed
iter0,case5_concat,staffMembers,False,inferred_from_base_schema,University,StaffMembers,indicates that a university has a specific number of individuals employed by the institution
iter0,case5_concat,staffSize,False,inferred_from_base_schema,University,StaffSize,indicates that a university has a specific number of staff members
iter0,case5_concat,starred,False,inferred_from_base_schema,Program,Actor,indicates that a program features a specific actor
iter0,case5_concat,starredIn,False,inferred_from_base_schema,Actor,Broadcast,represents the relationship where an actor participates in a broadcast program
iter0,case5_concat,starring,True,inferred_from_base_schema,TV_series,Individual,indicates that a TV series features individual actors
iter0,case5_concat,startDateConstruction,True,inferred_from_base_schema,Structure,Year,indicates that construction on a building began on a specific year
iter0,case5_concat,startedConstructionOn,True,inferred_from_base_schema,Structure,YearMonthDay,indicates that a structure began construction on a specific date
iter0,case5_concat,startedPerforming,True,inferred_from_base_schema,Musician,Date,indicates that a musician began performing at a specific date
iter0,case5_concat,state,False,inferred_from_base_schema,AdministrativeDivision,AdministrativeDivision,represents the relationship where an administrative division belongs to a state
iter0,case5_concat,stateOfDeath,False,inferred_from_base_schema,Politician,State,indicates that a politician died in a specific state
iter0,case5_concat,status,True,inferred_from_base_schema,EducationalInstitution,TechnicalCampusStatus,indicates that an educational institution is awarded a technical campus status
iter0,case5_concat,statusGrantedBy,True,inferred_from_base_schema,EducationalInstitution,RegulatoryBody,indicates that an educational institution has been granted a status by a regulatory body
iter0,case5_concat,studentBody_size,True,inferred_from_base_schema,University,StudentBody_size,represents the relationship where a university has a total student body size
iter0,case5_concat,studentCount_Doctoral,True,inferred_from_base_schema,University,StudentCount_Doctoral,indicates that a university has a specific number of doctoral students enrolled
iter0,case5_concat,studentCount_Postgraduate,True,inferred_from_base_schema,University,StudentCount_Postgraduate,indicates that a university has a specific number of postgraduate students enrolled
iter0,case5_concat,studentCount_Undergraduate,True,inferred_from_base_schema,University,StudentCount_Undergraduate,indicates that a university has a specific number of undergraduate students enrolled
iter0,case5_concat,studentType,True,inferred_from_base_schema,,,
iter0,case5_concat,students,True,inferred_from_base_schema,University,StudentCount,indicates that a university has a total number of students
iter0,case5_concat,studiesAt,True,inferred_from_base_schema,Person,EducationalInstitution,Indicates that a person studies at an educational institution.
iter0,case5_concat,succeededBy,False,inferred_from_base_schema,Politician,Politician,indicates that one politician succeeded another in a political role
iter0,case5_concat,successor,False,inferred_from_base_schema,Politician,Politician,represents the relationship where one politician succeeds another in a political role
iter0,case5_concat,support,True,inferred_from_base_schema,University,StudentPopulation,indicates that a university institution provides support services to a student body
iter0,case5_concat,team,True,inferred_from_base_schema,Player,Team,indicates that a player competes with a specific team
iter0,case5_concat,teamLocation,True,inferred_from_base_schema,Athlete,Stadium,indicates that an athletes team is based at a specific stadium
iter0,case5_concat,technicalCampusAffiliation,True,inferred_from_base_schema,EducationalInstitution,RegulatoryBody,indicates that an educational institution is affiliated with a regulatory body responsible for technical education
iter0,case5_concat,technicalCampusStatus,True,inferred_from_base_schema,EducationalInstitution,GrantStatus,represents the relationship where an educational institution is granted a specific status by a regulatory body
